Age,Attrition,BusinessTravel,Department,DistanceFromHome,Gender,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,No,Travel_Rarely,Research & Development,8,Female,2,1,9715,3,13,3,3,3,3,7,7,0,7
33,No,Travel_Rarely,Research & Development,25,Male,2,2,4320,1,13,3,4,2,3,5,3,0,2
45,No,Travel_Rarely,Research & Development,28,Male,1,4,2132,4,20,4,4,3,3,5,4,0,3
42,No,Travel_Frequently,Research & Development,2,Male,3,4,10124,2,14,3,3,3,1,20,8,13,9
40,No,Travel_Rarely,Sales,9,Male,2,1,5473,0,12,3,4,5,4,8,4,7,1
33,No,Travel_Rarely,Research & Development,28,Male,2,3,5207,1,12,3,2,3,3,15,14,5,7
40,No,Travel_Rarely,Human Resources,6,Male,4,4,16437,1,21,4,4,2,3,21,7,7,7
24,No,Travel_Rarely,Research & Development,21,Male,1,1,2296,0,14,3,2,3,3,1,1,0,0
40,No,Non-Travel,Research & Development,8,Male,2,4,4069,3,18,3,3,2,3,2,2,2,2
45,No,Travel_Rarely,Research & Development,1,Male,3,2,7441,1,12,3,1,4,3,10,8,7,7
35,No,Travel_Rarely,Sales,28,Female,1,3,2430,0,23,4,1,5,3,5,3,4,2
32,No,Travel_Rarely,Research & Development,5,Female,2,2,5878,3,12,3,1,2,3,7,1,2,5
36,No,Travel_Rarely,Sales,2,Male,1,4,2644,3,21,4,4,3,2,3,2,1,2
48,No,Travel_Rarely,Sales,16,Female,2,3,6439,8,14,3,3,2,3,8,7,7,7
29,No,Travel_Rarely,Research & Development,9,Male,1,3,2451,6,18,3,1,2,2,1,0,0,0
33,No,Travel_Rarely,Sales,8,Male,2,1,6392,2,13,3,4,6,1,2,2,2,2
30,Yes,Travel_Rarely,Sales,1,Male,2,1,9714,1,11,3,4,4,3,10,8,6,7
38,No,Travel_Frequently,Human Resources,10,Male,2,3,6077,3,11,3,3,2,3,6,3,1,2
35,No,Travel_Rarely,Research & Development,1,Male,1,1,2450,1,19,3,2,3,3,3,0,1,2
30,No,Travel_Rarely,Sales,29,Male,3,2,9250,3,12,3,2,3,3,4,2,1,3
35,Yes,Travel_Rarely,Research & Development,2,Female,1,1,2074,1,12,3,4,2,3,1,0,0,0
53,Yes,Travel_Rarely,Research & Development,2,Female,3,4,10169,0,16,3,2,4,3,33,7,1,9
38,Yes,Travel_Rarely,Research & Development,2,Male,2,2,4855,4,11,3,1,2,3,5,2,1,4
32,No,Non-Travel,Research & Development,1,Male,2,1,4087,4,14,3,2,3,2,6,5,1,2
48,No,Travel_Rarely,Research & Development,15,Female,1,1,2367,8,12,3,4,3,2,8,2,7,6
34,No,Travel_Rarely,Research & Development,7,Male,1,4,2972,1,13,3,3,4,1,1,0,0,0
55,No,Travel_Rarely,Sales,26,Male,5,4,19586,1,21,4,3,3,3,36,6,2,13
34,No,Travel_Rarely,Research & Development,1,Male,2,4,5484,9,17,3,2,3,2,2,2,2,1
26,No,Travel_Rarely,Research & Development,3,Female,1,4,2061,1,21,4,1,5,3,1,0,0,0
38,No,Travel_Rarely,Sales,14,Male,2,2,9924,0,11,3,4,3,3,9,8,7,7
38,No,Travel_Rarely,Sales,16,Female,2,2,4198,2,12,3,2,5,4,3,2,1,2
36,No,Travel_Rarely,Sales,1,Female,2,3,6815,6,13,3,1,5,3,1,0,0,0
29,No,Travel_Rarely,Research & Development,3,Male,1,1,4723,1,18,3,4,3,3,10,9,1,5
35,No,Travel_Rarely,Research & Development,10,Female,2,3,6142,3,16,3,3,4,3,5,2,0,4
39,No,Travel_Rarely,Sales,6,Male,3,3,8237,2,11,3,1,3,3,7,6,7,6
29,No,Travel_Frequently,Research & Development,2,Male,2,4,8853,1,19,3,4,0,4,6,4,1,3
50,No,Travel_Rarely,Sales,9,Male,5,3,19331,4,16,3,3,2,3,1,0,0,0
23,No,Travel_Rarely,Research & Development,10,Male,1,3,2073,2,16,3,4,2,3,2,2,2,2
36,No,Travel_Frequently,Research & Development,6,Male,2,1,5562,3,13,3,4,3,3,3,2,0,2
42,No,Travel_Rarely,Research & Development,9,Male,5,4,19613,8,22,4,4,2,3,1,0,0,1
35,No,Travel_Rarely,Research & Development,28,Male,2,3,3407,1,17,3,4,3,2,10,9,6,8
34,No,Travel_Frequently,Research & Development,10,Male,2,3,5063,1,14,3,2,3,2,8,2,7,7
40,No,Travel_Rarely,Sales,14,Female,2,1,4639,1,15,3,3,2,3,5,4,1,2
43,No,Travel_Rarely,Research & Development,27,Male,1,2,4876,5,12,3,3,0,3,6,4,0,2
35,No,Travel_Rarely,Research & Development,7,Male,1,4,2690,1,18,3,4,5,2,1,0,0,1
46,No,Travel_Rarely,Sales,1,Male,4,1,17567,1,15,3,2,5,1,26,0,0,12
28,Yes,Travel_Rarely,Research & Development,24,Male,1,2,2408,1,17,3,3,3,3,1,1,0,0
22,No,Non-Travel,Research & Development,26,Female,1,3,2814,1,14,3,2,2,2,4,2,1,3
50,No,Travel_Frequently,Research & Development,20,Male,4,3,11245,2,15,3,3,3,3,30,8,12,13
32,No,Travel_Rarely,Research & Development,5,Female,1,4,3312,3,17,3,4,3,3,3,2,0,2
44,No,Travel_Rarely,Research & Development,7,Female,5,4,19049,0,14,3,4,4,2,22,7,1,10
30,No,Travel_Rarely,Research & Development,7,Male,1,2,2141,1,12,3,2,3,2,6,4,1,1
45,No,Travel_Rarely,Research & Development,5,Female,2,1,5769,1,14,3,1,3,3,10,7,1,4
45,No,Non-Travel,Sales,26,Male,2,1,4385,1,15,3,1,2,3,10,7,4,5
31,No,Travel_Frequently,Sales,2,Male,2,1,5332,7,13,3,4,3,3,5,2,0,3
36,No,Travel_Rarely,Research & Development,12,Female,2,3,4663,9,12,3,2,2,3,3,2,1,1
34,No,Travel_Frequently,Research & Development,10,Male,2,4,4724,1,13,3,1,3,3,9,7,7,2
49,No,Travel_Rarely,Research & Development,25,Female,1,1,3211,1,14,3,4,3,2,9,6,1,4
39,No,Travel_Rarely,Research & Development,10,Male,2,1,5377,2,13,3,4,3,3,7,7,7,7
27,No,Travel_Rarely,Research & Development,19,Male,1,1,4066,1,11,3,1,3,3,7,7,0,7
35,No,Travel_Rarely,Research & Development,18,Male,2,1,5208,1,11,3,4,2,3,16,15,1,10
28,No,Travel_Rarely,Research & Development,27,Female,2,1,4877,0,21,4,2,5,2,5,3,0,0
21,No,Travel_Rarely,Research & Development,5,Male,1,4,3117,1,18,3,3,2,3,2,2,2,2
18,Yes,Travel_Frequently,Sales,3,Female,1,4,1569,1,12,3,3,2,4,0,0,0,0
47,No,Travel_Rarely,Human Resources,26,Female,5,3,19658,3,11,3,3,2,3,5,2,1,0
39,No,Travel_Rarely,Research & Development,3,Male,2,3,3069,0,15,3,4,3,3,10,8,0,7
40,No,Travel_Rarely,Research & Development,15,Female,3,3,10435,1,13,3,4,2,3,18,15,14,12
35,No,Non-Travel,Research & Development,8,Female,2,3,4148,1,12,3,4,5,3,14,11,2,9
37,No,Travel_Rarely,Research & Development,19,Male,2,3,5768,3,17,3,1,2,2,4,3,0,2
39,No,Travel_Frequently,Research & Development,4,Female,2,3,5042,0,13,3,4,2,1,9,2,3,8
45,No,Travel_Rarely,Research & Development,2,Female,2,4,5770,1,19,3,1,3,3,10,7,3,9
38,No,Travel_Rarely,Research & Development,2,Female,3,3,7756,3,19,3,4,6,4,5,4,0,2
35,Yes,Travel_Rarely,Sales,10,Male,3,1,10306,9,17,3,3,3,3,13,12,6,0
37,No,Travel_Rarely,Research & Development,10,Female,1,2,3936,1,11,3,1,2,1,8,4,7,7
40,No,Travel_Rarely,Research & Development,16,Female,3,4,7945,6,15,3,4,2,2,4,2,3,3
44,No,Travel_Frequently,Human Resources,1,Male,2,4,5743,4,11,3,3,3,3,10,7,0,2
48,No,Travel_Frequently,Research & Development,4,Male,4,4,15202,2,25,4,2,3,3,2,2,2,2
35,Yes,Travel_Rarely,Sales,15,Male,2,4,5440,6,14,3,4,2,2,2,2,2,2
24,No,Travel_Frequently,Research & Development,2,Female,1,4,3760,1,13,3,3,2,3,6,3,1,3
27,No,Travel_Rarely,Research & Development,8,Female,1,3,3517,7,17,3,1,0,3,3,2,0,2
27,No,Travel_Frequently,Research & Development,2,Male,1,4,2580,2,13,3,3,0,2,4,2,1,2
40,Yes,Travel_Rarely,Research & Development,7,Male,1,1,2166,3,14,3,2,3,1,4,2,0,3
29,No,Travel_Rarely,Sales,10,Male,2,3,5869,9,11,3,3,2,3,5,2,1,4
36,No,Travel_Rarely,Research & Development,5,Female,3,1,8008,4,12,3,3,6,3,3,2,0,2
25,No,Travel_Frequently,Research & Development,2,Male,2,3,5206,1,17,3,3,6,3,7,7,0,7
39,No,Travel_Rarely,Research & Development,12,Male,2,2,5295,4,21,4,3,3,3,5,4,1,0
49,No,Travel_Rarely,Research & Development,22,Female,4,2,16413,3,16,3,2,2,3,4,2,1,2
50,No,Travel_Rarely,Research & Development,17,Female,3,1,13269,5,15,3,3,3,3,14,11,1,11
20,No,Travel_Rarely,Sales,2,Female,1,3,2783,1,19,3,1,3,3,2,2,2,2
34,No,Travel_Rarely,Research & Development,3,Female,2,2,5433,1,12,3,3,2,3,11,8,7,9
36,No,Travel_Rarely,Research & Development,7,Male,1,2,2013,2,11,3,3,4,3,4,3,1,3
49,No,Travel_Rarely,Research & Development,6,Female,4,3,13966,2,19,3,2,3,3,15,11,2,12
36,No,Non-Travel,Research & Development,1,Female,2,3,4374,0,15,3,3,6,3,3,2,1,2
36,No,Travel_Rarely,Research & Development,3,Male,2,1,6842,6,20,4,1,3,3,5,4,0,4
54,No,Travel_Rarely,Research & Development,22,Female,4,3,17426,3,25,4,3,6,3,10,8,4,7
43,No,Travel_Rarely,Research & Development,15,Male,4,3,17603,1,24,4,1,3,3,14,10,6,11
35,Yes,Travel_Frequently,Sales,12,Male,2,4,4581,3,24,4,1,2,4,11,9,6,7
38,No,Travel_Frequently,Research & Development,1,Male,2,4,4735,7,15,3,4,4,4,13,11,2,9
29,No,Travel_Rarely,Sales,5,Male,2,2,4187,1,13,3,2,3,2,10,0,0,9
33,No,Travel_Rarely,Sales,2,Male,2,4,5505,1,14,3,3,5,3,6,2,0,4
32,No,Travel_Rarely,Research & Development,2,Male,2,2,5470,0,13,3,3,4,2,9,5,1,6
31,No,Travel_Rarely,Sales,5,Female,2,4,5476,1,11,3,1,2,3,10,0,0,2
49,No,Travel_Rarely,Research & Development,16,Female,1,1,2587,4,16,3,2,2,2,2,2,2,2
38,No,Travel_Frequently,Research & Development,2,Female,1,2,2440,1,22,4,2,3,3,4,3,3,3
47,No,Travel_Rarely,Sales,2,Female,4,2,15972,6,14,3,3,2,3,3,2,1,2
49,No,Travel_Rarely,Research & Development,1,Male,4,3,15379,4,14,3,1,2,3,8,7,0,0
41,No,Travel_Rarely,Sales,23,Male,3,3,7082,3,16,3,4,2,3,2,0,0,2
20,No,Travel_Rarely,Sales,9,Male,1,1,2728,1,11,3,1,3,3,2,2,0,2
33,No,Non-Travel,Sales,16,Female,2,4,5368,1,25,4,3,2,3,6,5,1,2
36,No,Travel_Rarely,Research & Development,26,Male,2,3,5347,6,14,3,2,2,2,3,2,0,2
44,No,Travel_Rarely,Human Resources,1,Female,1,4,3195,4,18,3,1,2,3,2,2,2,2
23,Yes,Travel_Rarely,Research & Development,8,Male,1,3,3989,1,11,3,1,2,3,5,4,1,2
38,No,Travel_Rarely,Research & Development,4,Female,1,3,3306,7,19,3,4,5,2,0,0,0,0
53,No,Travel_Rarely,Research & Development,24,Male,3,4,7005,3,15,3,3,2,3,4,3,1,2
48,Yes,Travel_Frequently,Sales,7,Female,1,3,2655,2,11,3,3,3,3,9,7,7,7
32,Yes,Travel_Rarely,Research & Development,2,Male,1,2,1393,1,12,3,1,2,3,1,0,0,0
26,No,Non-Travel,Research & Development,7,Male,1,4,2570,1,20,4,3,5,3,7,7,5,7
55,No,Travel_Rarely,Research & Development,22,Male,1,2,3537,5,12,3,4,1,3,4,2,1,2
34,No,Travel_Rarely,Research & Development,5,Male,2,4,3986,1,14,3,3,3,4,15,10,4,13
60,No,Travel_Rarely,Research & Development,1,Male,3,4,10883,3,20,4,3,2,4,1,0,0,0
33,No,Travel_Rarely,Research & Development,21,Male,1,2,2028,1,18,3,4,6,3,14,11,2,13
37,No,Travel_Frequently,Sales,1,Male,2,4,9525,1,14,3,3,2,2,6,3,1,3
34,No,Travel_Rarely,Research & Development,19,Female,1,4,2929,1,12,3,2,3,3,10,9,8,7
23,Yes,Travel_Rarely,Sales,7,Male,1,4,2275,1,21,4,2,2,3,3,2,0,2
44,No,Travel_Rarely,Research & Development,2,Female,3,4,7879,1,19,3,2,2,3,8,7,6,7
35,No,Travel_Frequently,Research & Development,2,Male,1,4,4930,0,14,3,3,2,4,5,4,1,4
43,No,Travel_Rarely,Sales,2,Male,2,4,7847,1,17,3,1,3,3,10,9,8,8
24,No,Travel_Rarely,Research & Development,9,Male,1,3,4401,1,16,3,4,1,3,5,3,0,4
41,No,Travel_Rarely,Sales,6,Male,3,3,9241,1,12,3,2,3,3,10,8,8,7
29,No,Travel_Rarely,Research & Development,9,Female,1,3,2974,9,17,3,3,2,3,5,3,1,2
36,No,Travel_Rarely,Sales,2,Female,2,4,4502,3,15,3,3,2,2,13,7,6,7
45,No,Non-Travel,Research & Development,1,Male,3,3,10748,3,23,4,4,3,2,23,15,14,4
24,Yes,Travel_Rarely,Human Resources,22,Male,1,3,1555,1,11,3,3,2,3,1,0,0,0
47,Yes,Travel_Frequently,Sales,9,Male,4,3,12936,7,11,3,3,3,1,23,5,14,10
26,No,Travel_Rarely,Research & Development,17,Male,1,3,2305,1,15,3,3,3,4,3,2,0,2
45,No,Travel_Rarely,Research & Development,28,Female,4,2,16704,1,11,3,3,2,3,21,6,8,6
32,No,Travel_Frequently,Research & Development,10,Male,1,3,3433,6,13,3,1,3,2,5,2,1,3
31,No,Travel_Rarely,Research & Development,2,Male,1,3,3477,1,14,3,4,2,4,5,2,0,3
41,No,Non-Travel,Human Resources,4,Male,2,2,6430,6,19,3,2,4,3,3,2,1,2
40,No,Travel_Rarely,Research & Development,8,Female,2,1,6516,2,16,3,2,3,3,1,0,0,0
24,No,Travel_Rarely,Research & Development,29,Male,1,1,3907,1,13,3,2,2,4,6,2,1,2
46,No,Travel_Rarely,Research & Development,13,Male,2,2,5562,6,14,3,4,3,3,10,7,0,9
35,No,Travel_Rarely,Research & Development,27,Male,2,3,6883,2,16,3,2,3,3,7,7,0,7
30,No,Travel_Rarely,Research & Development,16,Male,1,4,2862,1,12,3,2,2,2,10,0,0,8
47,No,Non-Travel,Sales,2,Male,2,2,4978,7,11,3,4,3,1,1,0,0,0
46,No,Travel_Rarely,Sales,2,Male,3,4,10368,4,12,3,2,5,2,10,6,0,3
36,Yes,Travel_Rarely,Sales,13,Male,2,1,6134,5,13,3,2,3,3,2,2,2,2
32,Yes,Travel_Rarely,Sales,1,Male,2,2,6735,6,15,3,2,2,3,0,0,0,0
23,No,Travel_Rarely,Research & Development,4,Female,1,2,3295,1,13,3,3,3,1,3,2,1,2
31,No,Travel_Frequently,Research & Development,24,Female,2,4,5238,2,20,4,4,3,2,5,4,1,4
39,No,Non-Travel,Research & Development,1,Male,2,4,6472,1,15,3,4,2,3,9,8,5,8
32,No,Travel_Rarely,Sales,19,Male,3,3,9610,3,13,3,3,2,1,4,3,0,2
40,No,Travel_Rarely,Sales,7,Male,5,2,19833,1,14,3,2,3,2,21,8,12,8
45,No,Travel_Rarely,Human Resources,4,Female,3,3,9756,4,21,4,3,2,4,5,0,0,3
30,No,Travel_Frequently,Research & Development,2,Female,1,1,4968,0,16,3,4,2,3,9,7,0,7
24,No,Travel_Frequently,Human Resources,10,Male,1,4,2145,0,14,3,4,2,3,2,2,2,1
30,Yes,Travel_Frequently,Human Resources,8,Female,1,4,2180,6,11,3,3,0,2,4,2,1,2
31,No,Travel_Rarely,Sales,5,Male,2,3,8346,1,19,3,3,3,3,5,2,0,2
27,No,Travel_Rarely,Research & Development,8,Female,1,4,3445,1,11,3,3,5,2,6,2,1,4
29,Yes,Travel_Rarely,Sales,9,Female,1,2,2760,1,13,3,3,3,3,2,2,2,2
29,No,Travel_Frequently,Research & Development,1,Male,2,3,6294,8,12,3,4,5,4,3,2,0,2
30,No,Travel_Rarely,Sales,15,Male,3,1,7140,2,11,3,1,2,3,7,7,1,7
34,No,Travel_Rarely,Research & Development,2,Male,1,4,2932,0,14,3,1,3,3,5,0,1,2
33,No,Non-Travel,Sales,2,Female,2,2,5147,8,15,3,4,2,2,11,7,1,7
49,No,Travel_Rarely,Sales,11,Female,2,4,4507,3,12,3,3,1,4,5,1,0,4
33,Yes,Travel_Rarely,Sales,16,Female,3,1,8564,2,20,4,3,2,2,0,0,0,0
38,No,Travel_Frequently,Research & Development,2,Female,1,2,2468,4,14,3,2,4,2,6,1,0,5
31,Yes,Travel_Rarely,Sales,16,Male,3,3,8161,2,13,3,1,2,3,1,0,0,0
29,No,Travel_Rarely,Research & Development,4,Female,1,1,2109,1,13,3,3,2,3,1,0,0,0
30,No,Travel_Rarely,Research & Development,16,Male,2,3,5294,3,16,3,3,3,3,7,0,1,7
32,No,Non-Travel,Research & Development,5,Male,1,2,2718,2,14,3,2,3,3,7,7,0,7
38,No,Travel_Rarely,Research & Development,18,Male,2,4,5811,3,16,3,3,2,3,1,0,1,0
43,Yes,Travel_Frequently,Research & Development,17,Male,1,3,2437,9,16,3,4,4,3,1,0,0,0
42,No,Travel_Rarely,Research & Development,12,Male,1,2,2766,8,22,4,2,6,2,5,3,0,4
55,No,Travel_Rarely,Research & Development,2,Male,5,1,19038,8,12,3,2,2,3,1,0,0,0
33,No,Non-Travel,Research & Development,4,Male,2,2,3055,5,15,3,4,2,2,9,8,1,7
41,No,Travel_Rarely,Research & Development,9,Male,1,1,2289,1,20,4,2,2,3,5,3,0,4
34,No,Non-Travel,Sales,10,Male,2,3,4001,1,14,3,3,3,3,15,14,0,7
53,No,Non-Travel,Research & Development,1,Female,4,3,12965,4,20,4,4,2,2,3,2,0,2
43,No,Travel_Rarely,Human Resources,2,Male,1,4,3539,0,13,3,2,5,3,9,7,1,8
34,No,Travel_Rarely,Sales,3,Female,2,4,6029,5,12,3,1,3,3,2,2,2,2
21,Yes,Travel_Rarely,Sales,7,Male,1,2,2679,1,13,3,2,3,3,1,0,1,0
38,No,Travel_Rarely,Research & Development,6,Female,1,3,3702,1,11,3,2,3,3,5,4,0,4
22,Yes,Travel_Rarely,Research & Development,8,Female,1,1,2398,1,17,3,3,6,3,1,0,0,0
31,No,Travel_Rarely,Sales,29,Female,2,4,5468,1,14,3,1,3,3,12,7,5,7
51,No,Travel_Rarely,Research & Development,3,Female,3,3,13116,2,11,3,4,2,3,2,2,2,2
37,No,Travel_Rarely,Sales,9,Male,2,2,4189,1,14,3,1,2,3,5,2,0,3
46,No,Travel_Rarely,Research & Development,2,Male,5,4,19328,7,17,3,3,3,3,2,1,2,2
36,No,Travel_Rarely,Research & Development,10,Male,3,1,8321,7,13,3,4,1,3,12,8,5,7
44,Yes,Travel_Frequently,Research & Development,1,Male,1,2,2342,1,12,3,3,2,2,5,3,2,3
37,No,Travel_Rarely,Human Resources,8,Male,2,2,4071,2,13,3,3,4,2,10,0,4,7
35,Yes,Travel_Rarely,Sales,27,Male,2,4,5813,1,18,3,4,2,3,10,7,7,7
33,No,Travel_Rarely,Research & Development,8,Male,1,1,3143,6,19,3,2,1,3,10,8,7,6
28,No,Travel_Rarely,Research & Development,1,Male,1,4,2044,1,11,3,3,6,4,5,3,0,3
39,No,Travel_Rarely,Research & Development,10,Male,3,3,13464,7,21,4,3,3,3,4,3,2,2
46,No,Non-Travel,Sales,26,Male,2,2,7991,8,15,3,3,3,3,2,2,2,2
40,No,Travel_Rarely,Research & Development,2,Female,1,1,3377,4,17,3,4,5,2,4,3,0,2
42,No,Travel_Rarely,Research & Development,13,Male,2,1,5538,5,18,3,3,2,2,0,0,0,0
35,No,Non-Travel,Research & Development,2,Male,2,4,5762,2,14,3,3,6,3,7,7,1,7
38,No,Non-Travel,Human Resources,2,Male,1,2,2592,5,13,3,4,3,3,11,10,3,8
34,Yes,Travel_Frequently,Research & Development,9,Male,2,1,5346,4,17,3,3,3,2,7,1,0,7
37,Yes,Travel_Rarely,Research & Development,10,Male,2,1,4213,1,15,3,2,4,1,10,3,0,8
39,No,Travel_Frequently,Sales,20,Male,2,4,4127,2,18,3,4,6,3,2,1,2,2
43,No,Non-Travel,Research & Development,9,Male,1,3,2438,4,13,3,3,2,2,3,2,1,2
41,No,Travel_Rarely,Research & Development,5,Male,2,2,6870,3,12,3,1,3,1,3,2,1,2
41,No,Travel_Rarely,Sales,4,Female,3,3,10447,0,13,3,4,3,4,22,14,13,5
30,No,Travel_Rarely,Research & Development,10,Female,3,3,9667,9,14,3,2,3,3,7,7,0,2
26,Yes,Travel_Rarely,Human Resources,20,Female,1,2,2148,0,11,3,3,3,3,5,1,1,4
46,Yes,Travel_Rarely,Research & Development,21,Female,2,2,8926,4,22,4,4,2,4,9,7,3,7
40,No,Travel_Rarely,Research & Development,1,Female,2,4,6513,4,17,3,4,3,3,5,3,0,3
34,No,Travel_Rarely,Sales,8,Male,2,3,6799,1,21,4,3,5,3,10,8,4,8
58,No,Non-Travel,Sales,2,Male,4,2,16291,4,22,4,4,0,2,16,9,14,14
35,No,Travel_Rarely,Research & Development,23,Male,1,3,2705,0,16,3,2,2,4,5,4,0,3
47,No,Travel_Rarely,Research & Development,4,Female,3,2,10333,8,12,3,3,4,3,22,11,14,10
40,No,Travel_Rarely,Research & Development,12,Female,2,1,4448,2,12,3,2,3,3,7,4,7,7
54,No,Travel_Rarely,Research & Development,7,Female,2,4,6854,4,15,3,2,2,2,7,1,1,7
31,No,Travel_Frequently,Sales,7,Female,3,1,9637,2,14,3,4,3,3,3,2,2,2
28,No,Travel_Rarely,Research & Development,1,Female,1,1,3591,1,25,4,3,3,3,3,2,1,2
38,No,Travel_Rarely,Sales,2,Female,2,4,5405,2,20,4,1,4,2,4,2,0,3
26,No,Travel_Rarely,Sales,10,Male,2,4,4684,1,13,3,1,4,3,5,3,1,2
58,No,Travel_Frequently,Research & Development,15,Male,4,3,15787,2,14,3,2,3,3,2,2,2,2
18,No,Non-Travel,Research & Development,14,Female,1,3,1514,1,16,3,3,4,1,0,0,0,0
31,Yes,Travel_Rarely,Human Resources,18,Male,1,1,2956,0,17,3,3,4,3,1,0,0,0
29,Yes,Travel_Rarely,Human Resources,13,Male,1,1,2335,4,15,3,4,3,3,2,2,2,0
45,No,Non-Travel,Sales,2,Female,2,3,5154,4,22,4,2,3,4,8,7,5,7
36,No,Travel_Rarely,Research & Development,2,Female,2,2,6962,4,22,4,4,2,3,1,0,0,0
43,No,Travel_Frequently,Sales,2,Male,2,4,5675,1,20,4,3,5,3,7,7,7,7
27,No,Travel_Frequently,Research & Development,5,Female,1,4,2379,0,14,3,3,3,2,5,4,0,2
29,No,Travel_Frequently,Research & Development,20,Male,1,4,3812,1,13,3,2,3,4,11,8,3,10
32,No,Travel_Frequently,Sales,10,Male,2,4,4648,8,13,3,3,2,4,0,0,0,0
42,No,Non-Travel,Research & Development,10,Male,1,3,2936,3,22,4,2,1,2,6,3,3,3
47,No,Travel_Rarely,Research & Development,9,Female,1,3,2105,4,12,3,3,2,3,2,2,2,0
46,No,Travel_Rarely,Research & Development,2,Male,3,4,8578,3,14,3,3,4,2,9,8,4,7
28,No,Non-Travel,Human Resources,1,Male,1,4,2706,1,15,3,2,2,3,3,2,2,2
29,No,Travel_Rarely,Research & Development,29,Male,2,3,6384,8,17,3,4,3,3,7,0,1,6
42,No,Travel_Rarely,Research & Development,8,Male,1,3,3968,4,13,3,4,3,3,0,0,0,0
32,Yes,Travel_Rarely,Sales,2,Male,2,2,9907,7,12,3,3,3,2,2,2,2,2
46,No,Travel_Rarely,Sales,3,Female,4,1,13225,2,12,3,4,5,3,19,17,2,8
27,No,Travel_Rarely,Sales,23,Female,2,3,3540,1,21,4,4,5,3,9,8,5,8
29,No,Travel_Rarely,Human Resources,6,Male,1,2,2804,1,11,3,4,3,3,1,0,0,0
43,No,Travel_Rarely,Research & Development,6,Female,5,3,19392,7,13,3,4,2,3,16,12,6,14
48,No,Travel_Rarely,Research & Development,10,Male,5,2,19665,4,12,3,4,3,3,22,10,12,9
29,Yes,Travel_Frequently,Research & Development,24,Male,1,4,2439,1,24,4,2,3,2,1,0,1,0
46,Yes,Travel_Rarely,Sales,10,Female,3,2,7314,5,21,4,3,2,3,8,7,0,7
27,No,Travel_Frequently,Research & Development,15,Female,1,1,4774,0,19,3,4,2,2,7,6,7,3
39,No,Travel_Rarely,Research & Development,19,Male,2,4,3902,8,14,3,2,2,3,2,2,2,2
55,No,Travel_Rarely,Research & Development,2,Male,1,4,2662,8,20,4,2,2,4,5,2,0,4
28,No,Travel_Rarely,Sales,3,Female,1,2,2856,1,19,3,4,3,3,1,0,0,0
30,Yes,Travel_Rarely,Sales,9,Male,1,4,1081,1,13,3,3,3,2,1,0,0,0
22,Yes,Travel_Rarely,Research & Development,7,Male,1,2,2472,1,23,4,1,2,3,1,0,0,0
36,No,Travel_Rarely,Sales,10,Female,2,3,5673,1,13,3,1,4,3,10,9,1,7
31,No,Travel_Rarely,Research & Development,20,Male,2,3,4197,1,11,3,1,2,3,10,8,0,2
34,No,Travel_Rarely,Sales,4,Male,3,4,9713,2,13,3,4,3,3,5,3,1,0
29,No,Travel_Rarely,Research & Development,7,Male,1,1,2062,3,14,3,2,2,3,3,2,1,2
37,No,Travel_Rarely,Research & Development,7,Male,2,1,4284,5,22,4,3,2,3,5,3,0,4
35,No,Travel_Rarely,Research & Development,16,Female,2,2,4788,0,11,3,4,2,3,3,2,0,2
45,No,Travel_Rarely,Research & Development,25,Female,2,4,5906,0,13,3,4,2,2,9,8,3,8
36,No,Travel_Frequently,Human Resources,2,Male,2,4,3886,1,21,4,4,2,2,10,1,0,8
40,No,Travel_Rarely,Research & Development,1,Male,4,1,16823,2,11,3,1,3,3,19,7,11,16
26,No,Travel_Rarely,Research & Development,1,Female,1,3,2933,1,13,3,3,3,2,1,0,1,0
27,No,Travel_Rarely,Sales,2,Female,2,3,6500,0,14,3,2,5,2,8,7,0,7
48,No,Travel_Frequently,Research & Development,22,Female,4,4,17174,3,11,3,2,3,3,22,17,4,7
44,No,Travel_Rarely,Research & Development,1,Male,2,1,5033,2,15,3,4,5,3,2,0,2,2
34,Yes,Non-Travel,Research & Development,16,Male,1,1,2307,1,23,4,2,2,3,5,2,3,0
56,Yes,Travel_Rarely,Research & Development,24,Male,1,4,2587,1,16,3,4,3,3,4,2,1,0
36,No,Travel_Rarely,Sales,17,Male,2,2,5507,2,16,3,3,1,1,4,2,1,3
41,No,Travel_Rarely,Sales,8,Female,2,2,4393,5,21,4,3,3,3,5,4,1,4
42,No,Travel_Rarely,Research & Development,6,Male,3,1,13348,9,13,3,2,3,4,13,7,5,7
31,No,Travel_Rarely,Sales,10,Female,2,4,6583,2,11,3,4,2,3,5,2,1,4
34,No,Travel_Rarely,Sales,3,Female,2,4,8103,3,12,3,3,3,2,4,2,0,1
31,No,Travel_Rarely,Research & Development,4,Female,1,3,3978,8,12,3,2,0,2,2,2,2,2
26,No,Travel_Frequently,Research & Development,6,Male,1,4,2544,0,18,3,1,3,3,7,7,7,7
45,No,Travel_Frequently,Research & Development,1,Male,2,3,5399,4,12,3,3,3,3,4,2,0,3
